window_id,strategy_name,variant,share_size,start_time,end_time,final_result,orders_placed,orders_filled,up_shares,down_shares,avg_up,avg_down,avg_sum,cost,gross_pnl,net_pnl,max_imbalance,stopped_reason,first_fill_time,last_fill_time,btc_move_10s_at_entry,btc_move_30s_at_entry,pm_volume_at_entry
btc-updown-5m-1778048400,Two-Stage Window Plan,base,5,2026-05-06 06:20:00+00:00,2026-05-06 06:24:59+00:00,UP,9,9,25,20,0.408,0.485,0.893,19.9,5.100000000000001,4.290000000000002,10,cancel_240,3,142,,,2.0
btc-updown-5m-1778048700,Two-Stage Window Plan,base,5,2026-05-06 06:25:00+00:00,2026-05-06 06:29:59+00:00,UP,9,8,15,25,0.45999999999999996,0.396,0.856,16.8,-1.8000000000000007,-2.5200000000000005,15,cancel_240,10,150,-0.00020547955312447464,,21.0
btc-updown-5m-1778049000,Two-Stage Window Plan,base,5,2026-05-06 06:30:00+00:00,2026-05-06 06:34:59+00:00,DOWN,10,9,15,30,0.4233333333333333,0.38999999999999996,0.8133333333333332,18.05,11.95,11.139999999999999,15,cancel_240,14,165,-0.0001098654504617148,,3.0
btc-updown-5m-1778049300,Two-Stage Window Plan,base,5,2026-05-06 06:35:00+00:00,2026-05-06 06:39:59+00:00,UP,11,10,5,45,0.44000000000000006,0.33444444444444443,0.7744444444444445,17.25,-12.25,-13.15,40,cancel_240,19,127,1.2290819482169617e-07,,6.0
btc-updown-5m-1778049600,Two-Stage Window Plan,base,5,2026-05-06 06:40:00+00:00,2026-05-06 06:44:59+00:00,UP,11,11,40,15,0.33875,0.38999999999999996,0.72875,19.4,20.6,19.610000000000003,30,cancel_240,9,205,,,143.0
btc-updown-5m-1778049900,Two-Stage Window Plan,base,5,2026-05-06 06:45:00+00:00,2026-05-06 06:49:59+00:00,UP,11,9,0,45,,0.33,,14.85,-14.85,-15.66,45,cancel_240,7,129,,,9.0
btc-updown-5m-1778050200,Two-Stage Window Plan,base,5,2026-05-06 06:50:00+00:00,2026-05-06 06:54:59+00:00,DOWN,11,9,45,0,0.3188888888888889,,,14.35,-14.35,-15.16,45,cancel_240,2,128,,,223.0
btc-updown-5m-1778050500,Two-Stage Window Plan,base,5,2026-05-06 06:55:00+00:00,2026-05-06 06:59:59+00:00,DOWN,10,9,35,10,0.38857142857142857,0.45499999999999996,0.8435714285714285,18.15,-8.149999999999999,-8.959999999999999,35,cancel_240,29,240,-0.0002255572294406016,,2.0
btc-updown-5m-1778050800,Two-Stage Window Plan,base,5,2026-05-06 07:00:00+00:00,2026-05-06 07:04:59+00:00,DOWN,9,9,20,25,0.54,0.358,0.898,19.75,5.25,4.44,10,cancel_240,2,208,,,5.0
btc-updown-5m-1778051100,Two-Stage Window Plan,base,5,2026-05-06 07:05:00+00:00,2026-05-06 07:09:59+00:00,UP,11,9,0,45,,0.32333333333333336,,14.55,-14.55,-15.360000000000001,45,cancel_240,2,127,,,1.0
btc-updown-5m-1778051400,Two-Stage Window Plan,base,5,2026-05-06 07:10:00+00:00,2026-05-06 07:14:59+00:00,DOWN,11,11,10,45,0.35500000000000004,0.35,0.7050000000000001,19.3,25.7,24.71,45,cancel_240,56,210,1.2261814251614035e-07,-1.4714153655970004e-06,6.0
btc-updown-5m-1778051700,Two-Stage Window Plan,base,5,2026-05-06 07:15:00+00:00,2026-05-06 07:19:59+00:00,UP,11,9,0,45,,0.3433333333333333,,15.45,-15.45,-16.259999999999998,45,cancel_240,4,128,,,131.0
btc-updown-5m-1778052000,Two-Stage Window Plan,base,5,2026-05-06 07:20:00+00:00,2026-05-06 07:24:59+00:00,UP,10,9,10,35,0.45499999999999996,0.33285714285714285,0.7878571428571428,16.2,-6.199999999999999,-7.009999999999999,25,cancel_240,17,126,1.2268895429276046e-07,,1.0
btc-updown-5m-1778052300,Two-Stage Window Plan,base,5,2026-05-06 07:25:00+00:00,2026-05-06 07:29:59+00:00,UP,11,9,0,45,,0.32555555555555554,,14.65,-14.65,-15.46,45,cancel_240,2,128,,,4.0
btc-updown-5m-1778052600,Two-Stage Window Plan,base,5,2026-05-06 07:30:00+00:00,2026-05-06 07:34:59+00:00,DOWN,11,9,45,0,0.33,,,14.85,-14.85,-15.66,45,cancel_240,5,129,,,5.0
btc-updown-5m-1778052900,Two-Stage Window Plan,base,5,2026-05-06 07:35:00+00:00,2026-05-06 07:39:59+00:00,UP,9,9,25,20,0.49200000000000005,0.3825,0.8745,19.950000000000003,5.049999999999997,4.2399999999999975,15,cancel_240,9,225,,,18.0
btc-updown-5m-1778053200,Two-Stage Window Plan,base,5,2026-05-06 07:40:00+00:00,2026-05-06 07:44:59+00:00,DOWN,9,8,35,5,0.4185714285714286,0.45,0.8685714285714285,16.9,-11.899999999999999,-12.62,30,cancel_240,8,170,,,65.0
btc-updown-5m-1778053500,Two-Stage Window Plan,base,5,2026-05-06 07:45:00+00:00,2026-05-06 07:49:59+00:00,UP,11,11,10,45,0.445,0.33,0.775,19.3,-9.3,-10.290000000000001,45,cancel_240,1,237,,,1.0
btc-updown-5m-1778053800,Two-Stage Window Plan,base,5,2026-05-06 07:50:00+00:00,2026-05-06 07:54:59+00:00,DOWN,10,8,40,0,0.3775,,,15.1,-15.1,-15.82,40,cancel_240,2,137,,,3.0
btc-updown-5m-1778054100,Two-Stage Window Plan,base,5,2026-05-06 07:55:00+00:00,2026-05-06 07:59:59+00:00,UP,11,10,35,15,0.3414285714285714,0.4066666666666666,0.748095238095238,18.05,16.95,16.05,35,cancel_240,29,188,-0.00018119271270943018,,167.0
btc-updown-5m-1778054400,Two-Stage Window Plan,base,5,2026-05-06 08:00:00+00:00,2026-05-06 08:04:59+00:00,UP,10,9,10,35,0.605,0.3,0.905,16.55,-6.550000000000001,-7.36,25,cancel_240,2,126,,,6.0
btc-updown-5m-1778054700,Two-Stage Window Plan,base,5,2026-05-06 08:05:00+00:00,2026-05-06 08:09:59+00:00,UP,11,9,0,45,,0.32333333333333336,,14.55,-14.55,-15.360000000000001,45,cancel_240,13,127,0.0001001111528241343,,5.0
btc-updown-5m-1778055000,Two-Stage Window Plan,base,5,2026-05-06 08:10:00+00:00,2026-05-06 08:14:59+00:00,UP,10,10,35,15,0.36428571428571427,0.48333333333333334,0.8476190476190476,20.0,15.0,14.1,25,cancel_240,5,233,,,7.0
btc-updown-5m-1778055300,Two-Stage Window Plan,base,5,2026-05-06 08:15:00+00:00,2026-05-06 08:19:59+00:00,DOWN,11,9,45,0,0.32333333333333336,,,14.55,-14.55,-15.360000000000001,45,cancel_240,2,128,,,2.0
btc-updown-5m-1778055600,Two-Stage Window Plan,base,5,2026-05-06 08:20:00+00:00,2026-05-06 08:24:59+00:00,UP,10,10,15,35,0.5133333333333333,0.3457142857142857,0.8590476190476191,19.8,-4.800000000000001,-5.700000000000001,25,cancel_240,7,132,,,14.0
btc-updown-5m-1778055900,Two-Stage Window Plan,base,5,2026-05-06 08:25:00+00:00,2026-05-06 08:29:59+00:00,UP,11,11,45,10,0.32555555555555554,0.465,0.7905555555555556,19.3,25.7,24.71,45,cancel_240,4,157,,,45.0
btc-updown-5m-1778056200,Two-Stage Window Plan,base,5,2026-05-06 08:30:00+00:00,2026-05-06 08:34:59+00:00,UP,11,9,0,45,,0.33,,14.85,-14.85,-15.66,45,cancel_240,5,128,,,33.0
btc-updown-5m-1778056500,Two-Stage Window Plan,base,5,2026-05-06 08:35:00+00:00,2026-05-06 08:39:59+00:00,DOWN,11,11,10,45,0.375,0.3433333333333333,0.7183333333333333,19.2,25.8,24.810000000000002,45,cancel_240,5,228,,,9.0
btc-updown-5m-1778056800,Two-Stage Window Plan,base,5,2026-05-06 08:40:00+00:00,2026-05-06 08:44:59+00:00,UP,10,9,10,35,0.39499999999999996,0.37285714285714283,0.7678571428571428,17.0,-7.0,-7.81,25,cancel_240,11,127,1.8000671535270713e-05,,3.0
btc-updown-5m-1778057100,Two-Stage Window Plan,base,5,2026-05-06 08:45:00+00:00,2026-05-06 08:49:59+00:00,DOWN,10,9,35,10,0.3457142857142857,0.445,0.7907142857142857,16.55,-6.550000000000001,-7.36,25,cancel_240,3,126,,,5.0
btc-updown-5m-1778057400,Two-Stage Window Plan,base,5,2026-05-06 08:50:00+00:00,2026-05-06 08:54:59+00:00,UP,10,9,10,35,0.4050000000000001,0.35,0.7550000000000001,16.3,-6.300000000000001,-7.11,25,cancel_240,5,125,,,177.0
btc-updown-5m-1778057700,Two-Stage Window Plan,base,5,2026-05-06 08:55:00+00:00,2026-05-06 08:59:59+00:00,UP,9,9,15,30,0.46,0.42833333333333334,0.8883333333333334,19.75,-4.75,-5.56,20,cancel_240,8,133,,,3.0
btc-updown-5m-1778058000,Two-Stage Window Plan,base,5,2026-05-06 09:00:00+00:00,2026-05-06 09:04:59+00:00,DOWN,10,9,35,10,0.33,0.475,0.8049999999999999,16.3,-6.300000000000001,-7.11,25,cancel_240,6,125,,,1.0
btc-updown-5m-1778058300,Two-Stage Window Plan,base,5,2026-05-06 09:05:00+00:00,2026-05-06 09:09:59+00:00,UP,10,9,10,35,0.365,0.3557142857142857,0.7207142857142856,16.1,-6.100000000000001,-6.910000000000001,25,cancel_240,6,125,,,1.0
btc-updown-5m-1778058600,Two-Stage Window Plan,base,5,2026-05-06 09:10:00+00:00,2026-05-06 09:14:59+00:00,DOWN,11,9,0,45,,0.3322222222222222,,14.95,30.05,29.240000000000002,45,cancel_240,8,127,,,5.0
btc-updown-5m-1778058900,Two-Stage Window Plan,base,5,2026-05-06 09:15:00+00:00,2026-05-06 09:19:59+00:00,UP,11,9,0,45,,0.3422222222222222,,15.4,-15.4,-16.21,45,cancel_240,7,144,,,1.0
btc-updown-5m-1778059200,Two-Stage Window Plan,base,5,2026-05-06 09:20:00+00:00,2026-05-06 09:24:59+00:00,DOWN,10,9,35,10,0.3157142857142857,0.525,0.8407142857142857,16.3,-6.300000000000001,-7.11,25,cancel_240,20,125,3.6666743665405513e-07,,141.0
btc-updown-5m-1778059500,Two-Stage Window Plan,base,5,2026-05-06 09:25:00+00:00,2026-05-06 09:29:59+00:00,UP,10,9,10,35,0.465,0.36428571428571427,0.8292857142857143,17.4,-7.399999999999999,-8.209999999999999,25,cancel_240,7,161,,,151.0
btc-updown-5m-1778059800,Two-Stage Window Plan,base,5,2026-05-06 09:30:00+00:00,2026-05-06 09:34:59+00:00,UP,10,9,10,35,0.445,0.3385714285714286,0.7835714285714286,16.3,-6.300000000000001,-7.11,25,cancel_240,6,125,,,5.0
btc-updown-5m-1778060100,Two-Stage Window Plan,base,5,2026-05-06 09:35:00+00:00,2026-05-06 09:39:59+00:00,UP,9,9,20,25,0.45999999999999996,0.41600000000000004,0.876,19.6,0.3999999999999986,-0.41000000000000136,10,cancel_240,1,164,,,8.0
btc-updown-5m-1778060400,Two-Stage Window Plan,base,5,2026-05-06 09:40:00+00:00,2026-05-06 09:44:59+00:00,UP,10,9,5,40,0.41,0.36500000000000005,0.775,16.65,-11.649999999999999,-12.459999999999999,40,cancel_240,54,237,0.0006497029328453591,0.0006050454351079004,1425.0
btc-updown-5m-1778060700,Two-Stage Window Plan,base,5,2026-05-06 09:45:00+00:00,2026-05-06 09:49:59+00:00,DOWN,11,9,45,0,0.3277777777777778,,,14.75,-14.75,-15.56,45,cancel_240,3,127,,,7.0
btc-updown-5m-1778061000,Two-Stage Window Plan,base,5,2026-05-06 09:50:00+00:00,2026-05-06 09:54:59+00:00,UP,8,7,20,15,0.48250000000000004,0.4366666666666667,0.9191666666666667,16.2,3.8000000000000007,3.170000000000001,15,cancel_240,7,134,,,4.0
btc-updown-5m-1778061300,Two-Stage Window Plan,base,5,2026-05-06 09:55:00+00:00,2026-05-06 09:59:59+00:00,UP,9,8,10,30,0.485,0.4033333333333333,0.8883333333333333,16.95,-6.949999999999999,-7.669999999999999,20,cancel_240,2,215,,,8.0
btc-updown-5m-1778061600,Two-Stage Window Plan,base,5,2026-05-06 10:00:00+00:00,2026-05-06 10:04:59+00:00,UP,10,9,10,35,0.425,0.36142857142857143,0.7864285714285715,16.9,-6.899999999999999,-7.709999999999998,25,cancel_240,6,127,,,195.0
btc-updown-5m-1778061900,Two-Stage Window Plan,base,5,2026-05-06 10:05:00+00:00,2026-05-06 10:09:59+00:00,DOWN,11,9,45,0,0.3288888888888889,,,14.8,-14.8,-15.610000000000001,45,cancel_240,2,131,,,454.0
btc-updown-5m-1778062200,Two-Stage Window Plan,base,5,2026-05-06 10:10:00+00:00,2026-05-06 10:14:59+00:00,UP,11,9,0,45,,0.32555555555555554,,14.65,-14.65,-15.46,45,cancel_240,1,137,,,154.0
btc-updown-5m-1778062500,Two-Stage Window Plan,base,5,2026-05-06 10:15:00+00:00,2026-05-06 10:19:59+00:00,UP,10,9,10,35,0.43499999999999994,0.3771428571428571,0.812142857142857,17.55,-7.550000000000001,-8.360000000000001,25,cancel_240,4,128,,,2.0
btc-updown-5m-1778062800,Two-Stage Window Plan,base,5,2026-05-06 10:20:00+00:00,2026-05-06 10:24:59+00:00,UP,9,9,25,20,0.35600000000000004,0.5325,0.8885000000000001,19.55,5.449999999999999,4.64,10,cancel_240,40,144,0.00011494381633929185,1.2662006723624785e-05,3.0
btc-updown-5m-1778063100,Two-Stage Window Plan,base,5,2026-05-06 10:25:00+00:00,2026-05-06 10:29:59+00:00,UP,11,11,10,45,0.385,0.3433333333333333,0.7283333333333333,19.3,-9.3,-10.290000000000001,45,cancel_240,6,234,,,10.0
btc-updown-5m-1778063400,Two-Stage Window Plan,base,5,2026-05-06 10:30:00+00:00,2026-05-06 10:34:59+00:00,UP,8,8,25,15,0.496,0.4466666666666667,0.9426666666666668,19.1,5.899999999999999,5.179999999999999,15,cancel_240,11,231,-4.562515033487036e-05,,3.0
btc-updown-5m-1778063700,Two-Stage Window Plan,base,5,2026-05-06 10:35:00+00:00,2026-05-06 10:39:59+00:00,UP,9,9,25,20,0.39,0.505,0.895,19.85,5.149999999999999,4.339999999999999,10,cancel_240,8,169,,,2.0
btc-updown-5m-1778064000,Two-Stage Window Plan,base,5,2026-05-06 10:40:00+00:00,2026-05-06 10:44:59+00:00,UP,10,10,35,15,0.30714285714285716,0.5533333333333333,0.8604761904761905,19.05,15.95,15.049999999999999,25,cancel_240,7,150,,,7.0
btc-updown-5m-1778064300,Two-Stage Window Plan,base,5,2026-05-06 10:45:00+00:00,2026-05-06 10:49:59+00:00,DOWN,8,8,25,15,0.452,0.48333333333333334,0.9353333333333333,18.55,-3.5500000000000007,-4.2700000000000005,15,cancel_240,8,149,,,68.0
btc-updown-5m-1778064600,Two-Stage Window Plan,base,5,2026-05-06 10:50:00+00:00,2026-05-06 10:54:59+00:00,UP,9,8,15,25,0.4666666666666667,0.406,0.8726666666666667,17.15,-2.1499999999999986,-2.8699999999999983,10,cancel_240,3,143,,,10.0
btc-updown-5m-1778064900,Two-Stage Window Plan,base,5,2026-05-06 10:55:00+00:00,2026-05-06 10:59:59+00:00,DOWN,11,10,45,5,0.3322222222222222,0.45,0.7822222222222222,17.2,-12.2,-13.1,40,cancel_240,2,127,,,11.0
btc-updown-5m-1778065200,Two-Stage Window Plan,base,5,2026-05-06 11:00:00+00:00,2026-05-06 11:04:59+00:00,UP,10,10,15,35,0.5066666666666666,0.3414285714285714,0.848095238095238,19.55,-4.550000000000001,-5.450000000000001,25,cancel_240,1,196,,,28.0
btc-updown-5m-1778065500,Two-Stage Window Plan,base,5,2026-05-06 11:05:00+00:00,2026-05-06 11:09:59+00:00,UP,11,9,0,45,,0.3322222222222222,,14.95,-14.95,-15.76,45,cancel_240,9,158,,,25.0
btc-updown-5m-1778065800,Two-Stage Window Plan,base,5,2026-05-06 11:10:00+00:00,2026-05-06 11:14:59+00:00,DOWN,11,10,45,5,0.33555555555555555,0.4699999999999999,0.8055555555555555,17.45,-12.45,-13.35,40,cancel_240,3,142,,,2.0
btc-updown-5m-1778066100,Two-Stage Window Plan,base,5,2026-05-06 11:15:00+00:00,2026-05-06 11:19:59+00:00,UP,11,9,0,45,,0.3388888888888889,,15.25,-15.25,-16.06,45,cancel_240,2,132,,,11.0
btc-updown-5m-1778066400,Two-Stage Window Plan,base,5,2026-05-06 11:20:00+00:00,2026-05-06 11:24:59+00:00,UP,11,9,0,45,,0.33666666666666667,,15.15,-15.15,-15.96,45,cancel_240,12,127,7.46405017780857e-05,,1.0
btc-updown-5m-1778066700,Two-Stage Window Plan,base,5,2026-05-06 11:25:00+00:00,2026-05-06 11:29:59+00:00,DOWN,10,9,35,10,0.32142857142857145,0.49499999999999994,0.8164285714285714,16.2,-6.199999999999999,-7.009999999999999,25,cancel_240,24,125,0.0004901890302774483,,371.0
btc-updown-5m-1778067000,Two-Stage Window Plan,base,5,2026-05-06 11:30:00+00:00,2026-05-06 11:34:59+00:00,UP,10,9,30,15,0.38,0.44,0.8200000000000001,18.0,12.0,11.19,15,cancel_240,4,182,,,367.0
btc-updown-5m-1778067300,Two-Stage Window Plan,base,5,2026-05-06 11:35:00+00:00,2026-05-06 11:39:59+00:00,UP,11,9,0,45,,0.33444444444444443,,15.05,-15.05,-15.860000000000001,45,cancel_240,7,128,,,32.0
btc-updown-5m-1778067600,Two-Stage Window Plan,base,5,2026-05-06 11:40:00+00:00,2026-05-06 11:44:59+00:00,DOWN,10,9,35,10,0.33285714285714285,0.465,0.7978571428571428,16.3,-6.300000000000001,-7.11,25,cancel_240,10,125,0.0,,1.0
btc-updown-5m-1778067900,Two-Stage Window Plan,base,5,2026-05-06 11:45:00+00:00,2026-05-06 11:49:59+00:00,UP,9,8,10,30,0.4050000000000001,0.4116666666666667,0.8166666666666668,16.4,-6.399999999999999,-7.119999999999998,20,cancel_240,9,131,,,7.0
btc-updown-5m-1778068200,Two-Stage Window Plan,base,5,2026-05-06 11:50:00+00:00,2026-05-06 11:54:59+00:00,UP,10,8,0,40,,0.33375,,13.35,-13.35,-14.07,40,cancel_240,6,240,,,21.0
btc-updown-5m-1778068500,Two-Stage Window Plan,base,5,2026-05-06 11:55:00+00:00,2026-05-06 11:59:59+00:00,DOWN,9,9,25,20,0.34600000000000003,0.5425,0.8885000000000001,19.5,0.5,-0.30999999999999994,10,cancel_240,8,181,,,37.0
btc-updown-5m-1778068800,Two-Stage Window Plan,base,5,2026-05-06 12:00:00+00:00,2026-05-06 12:04:59+00:00,DOWN,10,9,35,10,0.3385714285714286,0.445,0.7835714285714286,16.3,-6.300000000000001,-7.11,25,cancel_240,17,125,0.0,,2.0
btc-updown-5m-1778069100,Two-Stage Window Plan,base,5,2026-05-06 12:05:00+00:00,2026-05-06 12:09:59+00:00,DOWN,10,10,35,15,0.3514285714285714,0.49,0.8414285714285714,19.65,-4.649999999999999,-5.549999999999999,25,cancel_240,2,150,,,17.0
btc-updown-5m-1778069400,Two-Stage Window Plan,base,5,2026-05-06 12:10:00+00:00,2026-05-06 12:14:59+00:00,DOWN,11,9,45,0,0.35,,,15.75,-15.75,-16.56,45,cancel_240,8,140,,,1.0
btc-updown-5m-1778069700,Two-Stage Window Plan,base,5,2026-05-06 12:15:00+00:00,2026-05-06 12:19:59+00:00,UP,11,9,0,45,,0.3188888888888889,,14.35,-14.35,-15.16,45,cancel_240,7,127,,,241.0
btc-updown-5m-1778070000,Two-Stage Window Plan,base,5,2026-05-06 12:20:00+00:00,2026-05-06 12:24:59+00:00,UP,11,9,0,45,,0.32555555555555554,,14.65,-14.65,-15.46,45,cancel_240,5,127,,,41.0
btc-updown-5m-1778070300,Two-Stage Window Plan,base,5,2026-05-06 12:25:00+00:00,2026-05-06 12:29:59+00:00,DOWN,10,9,30,15,0.33666666666666667,0.45999999999999996,0.7966666666666666,17.0,-2.0,-2.81,15,cancel_240,11,191,0.00023964270304349872,,356.0
btc-updown-5m-1778070600,Two-Stage Window Plan,base,5,2026-05-06 12:30:00+00:00,2026-05-06 12:34:59+00:00,UP,11,11,45,10,0.34,0.4050000000000001,0.7450000000000001,19.35,25.65,24.66,45,cancel_240,19,186,-1.213761628717759e-07,,22.0
btc-updown-5m-1778070900,Two-Stage Window Plan,base,5,2026-05-06 12:35:00+00:00,2026-05-06 12:39:59+00:00,DOWN,11,10,45,5,0.33444444444444443,0.45,0.7844444444444445,17.3,-12.3,-13.200000000000001,40,cancel_240,24,135,-1.8075897174169987e-05,,8.0
btc-updown-5m-1778071200,Two-Stage Window Plan,base,5,2026-05-06 12:40:00+00:00,2026-05-06 12:44:59+00:00,DOWN,11,9,45,0,0.33444444444444443,,,15.05,-15.05,-15.860000000000001,45,cancel_240,2,127,,,3.0
btc-updown-5m-1778071500,Two-Stage Window Plan,base,5,2026-05-06 12:45:00+00:00,2026-05-06 12:49:59+00:00,UP,11,10,10,40,0.49499999999999994,0.32875,0.82375,18.1,-8.100000000000001,-9.000000000000002,30,cancel_240,8,151,,,4.0
btc-updown-5m-1778071800,Two-Stage Window Plan,base,5,2026-05-06 12:50:00+00:00,2026-05-06 12:54:59+00:00,DOWN,10,9,10,35,0.465,0.3542857142857143,0.8192857142857144,17.05,17.95,17.14,25,cancel_240,24,148,-0.0002621360177680383,,87.0
btc-updown-5m-1778072100,Two-Stage Window Plan,base,5,2026-05-06 12:55:00+00:00,2026-05-06 12:59:59+00:00,DOWN,9,8,30,10,0.39166666666666666,0.445,0.8366666666666667,16.2,-6.199999999999999,-6.919999999999999,20,cancel_240,8,138,,,1.0
btc-updown-5m-1778072400,Two-Stage Window Plan,base,5,2026-05-06 13:00:00+00:00,2026-05-06 13:04:59+00:00,DOWN,11,9,45,0,0.3322222222222222,,,14.95,-14.95,-15.76,45,cancel_240,5,127,,,165.0
btc-updown-5m-1778072700,Two-Stage Window Plan,base,5,2026-05-06 13:05:00+00:00,2026-05-06 13:09:59+00:00,DOWN,10,9,35,10,0.35,0.4050000000000001,0.7550000000000001,16.3,-6.300000000000001,-7.11,25,cancel_240,9,125,,,3.0
btc-updown-5m-1778073000,Two-Stage Window Plan,base,5,2026-05-06 13:10:00+00:00,2026-05-06 13:14:59+00:00,UP,11,10,5,45,0.51,0.32333333333333336,0.8333333333333334,17.1,-12.100000000000001,-13.000000000000002,40,cancel_240,2,127,,,7.0
btc-updown-5m-1778073300,Two-Stage Window Plan,base,5,2026-05-06 13:15:00+00:00,2026-05-06 13:19:59+00:00,DOWN,9,9,20,25,0.5375,0.364,0.9015,19.85,5.149999999999999,4.339999999999999,10,cancel_240,28,135,0.0003545057670816251,,147.0
btc-updown-5m-1778073600,Two-Stage Window Plan,base,5,2026-05-06 13:20:00+00:00,2026-05-06 13:24:59+00:00,DOWN,8,8,25,15,0.528,0.42000000000000004,0.9480000000000001,19.5,-4.5,-5.22,15,cancel_240,14,174,-0.00042576014707011614,,207.0
btc-updown-5m-1778073900,Two-Stage Window Plan,base,5,2026-05-06 13:25:00+00:00,2026-05-06 13:29:59+00:00,DOWN,11,9,45,0,0.33444444444444443,,,15.05,-15.05,-15.860000000000001,45,cancel_240,5,127,,,209.0
btc-updown-5m-1778074200,Two-Stage Window Plan,base,5,2026-05-06 13:30:00+00:00,2026-05-06 13:34:59+00:00,UP,10,10,15,35,0.5266666666666667,0.33285714285714285,0.8595238095238096,19.55,-4.550000000000001,-5.450000000000001,25,cancel_240,10,208,-0.000368646538647,,19.0
btc-updown-5m-1778074500,Two-Stage Window Plan,base,5,2026-05-06 13:35:00+00:00,2026-05-06 13:39:59+00:00,DOWN,11,9,45,0,0.3377777777777778,,,15.2,-15.2,-16.009999999999998,45,cancel_240,23,132,-0.0003602439024389463,,4.0
btc-updown-5m-1778074800,Two-Stage Window Plan,base,5,2026-05-06 13:40:00+00:00,2026-05-06 13:44:59+00:00,UP,9,9,25,20,0.446,0.42750000000000005,0.8735,19.7,5.300000000000001,4.490000000000001,10,cancel_240,5,225,,,70.0
btc-updown-5m-1778075100,Two-Stage Window Plan,base,5,2026-05-06 13:45:00+00:00,2026-05-06 13:49:59+00:00,DOWN,11,9,45,0,0.3388888888888889,,,15.25,-15.25,-16.06,45,cancel_240,8,127,,,112.0
btc-updown-5m-1778075400,Two-Stage Window Plan,base,5,2026-05-06 13:50:00+00:00,2026-05-06 13:54:59+00:00,UP,11,9,45,0,0.3388888888888889,,,15.25,29.75,28.94,45,cancel_240,7,171,,,51.0
btc-updown-5m-1778075700,Two-Stage Window Plan,base,5,2026-05-06 13:55:00+00:00,2026-05-06 13:59:59+00:00,DOWN,8,8,20,20,0.41,0.515,0.925,18.5,1.5,0.78,10,cancel_240,4,219,,,27.0
btc-updown-5m-1778076000,Two-Stage Window Plan,base,5,2026-05-06 14:00:00+00:00,2026-05-06 14:04:59+00:00,DOWN,10,9,35,10,0.33285714285714285,0.465,0.7978571428571428,16.3,-6.300000000000001,-7.11,25,cancel_240,6,125,,,128.0
btc-updown-5m-1778076300,Two-Stage Window Plan,base,5,2026-05-06 14:05:00+00:00,2026-05-06 14:09:59+00:00,UP,11,9,45,0,0.3433333333333333,,,15.45,29.55,28.740000000000002,45,cancel_240,10,127,-0.0001501182027288733,,602.0
btc-updown-5m-1778076600,Two-Stage Window Plan,base,5,2026-05-06 14:10:00+00:00,2026-05-06 14:14:59+00:00,UP,11,9,45,0,0.3433333333333333,,,15.45,29.55,28.740000000000002,45,cancel_240,6,127,,,109.0
btc-updown-5m-1778076900,Two-Stage Window Plan,base,5,2026-05-06 14:15:00+00:00,2026-05-06 14:19:59+00:00,DOWN,9,8,30,10,0.4516666666666667,0.385,0.8366666666666667,17.4,-7.399999999999999,-8.12,20,cancel_240,5,128,,,1.0
btc-updown-5m-1778077200,Two-Stage Window Plan,base,5,2026-05-06 14:20:00+00:00,2026-05-06 14:24:59+00:00,UP,10,9,10,35,0.465,0.3357142857142857,0.8007142857142857,16.4,-6.399999999999999,-7.209999999999998,25,cancel_240,9,125,,,113.0
btc-updown-5m-1778077500,Two-Stage Window Plan,base,5,2026-05-06 14:25:00+00:00,2026-05-06 14:29:59+00:00,UP,11,9,0,45,,0.32555555555555554,,14.65,-14.65,-15.46,45,cancel_240,16,128,0.0001449946095833439,,12.0
btc-updown-5m-1778077800,Two-Stage Window Plan,base,5,2026-05-06 14:30:00+00:00,2026-05-06 14:34:59+00:00,UP,11,9,0,45,,0.33444444444444443,,15.05,-15.05,-15.860000000000001,45,cancel_240,2,127,,,57.0
btc-updown-5m-1778078100,Two-Stage Window Plan,base,5,2026-05-06 14:35:00+00:00,2026-05-06 14:39:59+00:00,UP,10,9,35,10,0.38428571428571434,0.385,0.7692857142857144,17.3,17.7,16.89,25,cancel_240,5,181,,,87.0
btc-updown-5m-1778078400,Two-Stage Window Plan,base,5,2026-05-06 14:40:00+00:00,2026-05-06 14:44:59+00:00,UP,10,10,35,15,0.35,0.5,0.85,19.75,15.25,14.35,25,cancel_240,8,169,,,77.0
btc-updown-5m-1778078700,Two-Stage Window Plan,base,5,2026-05-06 14:45:00+00:00,2026-05-06 14:49:59+00:00,DOWN,10,9,35,10,0.35714285714285715,0.485,0.8421428571428571,17.349999999999998,-7.349999999999998,-8.159999999999998,25,cancel_240,9,137,,,249.0
btc-updown-5m-1778079000,Two-Stage Window Plan,base,5,2026-05-06 14:50:00+00:00,2026-05-06 14:54:59+00:00,DOWN,11,9,45,0,0.33444444444444443,,,15.05,-15.05,-15.860000000000001,45,cancel_240,27,127,-0.0002638804736397927,,25.0
btc-updown-5m-1778079300,Two-Stage Window Plan,base,5,2026-05-06 14:55:00+00:00,2026-05-06 14:59:59+00:00,DOWN,10,10,35,15,0.3385714285714286,0.5133333333333333,0.8519047619047619,19.55,-4.550000000000001,-5.450000000000001,25,cancel_240,3,135,,,140.0
